SourceSet,機能,画面/API,ケースID,テストケース名,前提条件,入力,手順,期待結果,観点,元観点区分,種別,優先度,リリースゲート,自動化,実装参照,確認証跡,備考,実行状況,実行結果,担当,証跡リンク,MVP最小実施,実施順,有効_実行状況,有効_実行結果,実施方式,実施環境,自動化対象,前提データ,実行備考
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-401,未認証,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",401,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W152=""対象"",IFERROR(IF(xlookup($D152,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D152,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S152),$S152),$S152)","=IF($W152=""対象"",IFERROR(IF(xlookup($D152,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D152,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T152),$T152),$T152)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-404,割当なし,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",404 割当が見つかりません,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W153=""対象"",IFERROR(IF(xlookup($D153,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D153,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S153),$S153),$S153)","=IF($W153=""対象"",IFERROR(IF(xlookup($D153,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D153,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T153),$T153),$T153)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-409NC,非 current run,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",409 current でない matching_run,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W154=""対象"",IFERROR(IF(xlookup($D154,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D154,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S154),$S154),$S154)","=IF($W154=""対象"",IFERROR(IF(xlookup($D154,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D154,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T154),$T154),$T154)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-409SL,午後枠競合,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",409 移動先の午後枠には既に別の試合割当,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W155=""対象"",IFERROR(IF(xlookup($D155,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D155,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S155),$S155),$S155)","=IF($W155=""対象"",IFERROR(IF(xlookup($D155,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D155,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T155),$T155),$T155)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422DP,同一予約多重割当,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 同一予約が複数の試合行に,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W156=""対象"",IFERROR(IF(xlookup($D156,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D156,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S156),$S156),$S156)","=IF($W156=""対象"",IFERROR(IF(xlookup($D156,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D156,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T156),$T156),$T156)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422DS,開催日 status,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 locked / confirmed のみ補正,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W157=""対象"",IFERROR(IF(xlookup($D157,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D157,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S157),$S157),$S157)","=IF($W157=""対象"",IFERROR(IF(xlookup($D157,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D157,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T157),$T157),$T157)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422EQ,A=B,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 別の予約である必要があります,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W158=""対象"",IFERROR(IF(xlookup($D158,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D158,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S158),$S158),$S158)","=IF($W158=""対象"",IFERROR(IF(xlookup($D158,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D158,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T158),$T158),$T158)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422MS,午前の枠移動,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 午前試合の枠変更は未対応,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W159=""対象"",IFERROR(IF(xlookup($D159,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D159,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S159),$S159),$S159)","=IF($W159=""対象"",IFERROR(IF(xlookup($D159,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D159,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T159),$T159),$T159)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422NA,A/B 非active,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 active な予約のみ,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W160=""対象"",IFERROR(IF(xlookup($D160,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D160,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S160),$S160),$S160)","=IF($W160=""対象"",IFERROR(IF(xlookup($D160,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D160,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T160),$T160),$T160)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422NR,審判非active,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 審判には active のみ,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W161=""対象"",IFERROR(IF(xlookup($D161,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D161,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S161),$S161),$S161)","=IF($W161=""対象"",IFERROR(IF(xlookup($D161,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D161,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T161),$T161),$T161)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422OR,overrideReason 空,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 補正理由は必須,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W162=""対象"",IFERROR(IF(xlookup($D162,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D162,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S162),$S162),$S162)","=IF($W162=""対象"",IFERROR(IF(xlookup($D162,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D162,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T162),$T162),$T162)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422OV,時間重複,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 overlappingTeamConflict メッセージ,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W163=""対象"",IFERROR(IF(xlookup($D163,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D163,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S163),$S163),$S163)","=IF($W163=""対象"",IFERROR(IF(xlookup($D163,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D163,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T163),$T163),$T163)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422PH,午前午後跨ぎ,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 午前・午後をまたぐ枠移動はできません,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W164=""対象"",IFERROR(IF(xlookup($D164,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D164,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S164),$S164),$S164)","=IF($W164=""対象"",IFERROR(IF(xlookup($D164,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D164,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T164),$T164),$T164)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422RAB,審判がA/Bと同一予約,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 審判の予約は A/B と別,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W165=""対象"",IFERROR(IF(xlookup($D165,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D165,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S165),$S165),$S165)","=IF($W165=""対象"",IFERROR(IF(xlookup($D165,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D165,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T165),$T165),$T165)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422RB,ra/rb/slot 欠落,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 reservationAId / reservationBId / eventDaySlotId は必須,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W166=""対象"",IFERROR(IF(xlookup($D166,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D166,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S166),$S166),$S166)","=IF($W166=""対象"",IFERROR(IF(xlookup($D166,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D166,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T166),$T166),$T166)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422RF,refereeReservationId 型不正,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 UUID または null,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W167=""対象"",IFERROR(IF(xlookup($D167,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D167,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S167),$S167),$S167)","=IF($W167=""対象"",IFERROR(IF(xlookup($D167,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D167,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T167),$T167),$T167)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422RF2,審判チームが対戦と同一,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 審判のチームは対戦チームと別,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W168=""対象"",IFERROR(IF(xlookup($D168,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D168,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S168),$S168),$S168)","=IF($W168=""対象"",IFERROR(IF(xlookup($D168,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D168,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T168),$T168),$T168)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422SA,枠無効,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 無効な枠には移動できません,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W169=""対象"",IFERROR(IF(xlookup($D169,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D169,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S169),$S169),$S169)","=IF($W169=""対象"",IFERROR(IF(xlookup($D169,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D169,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T169),$T169),$T169)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422SL,枠不存在,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 指定の枠が開催日に存在しません,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W170=""対象"",IFERROR(IF(xlookup($D170,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D170,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S170),$S170),$S170)","=IF($W170=""対象"",IFERROR(IF(xlookup($D170,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D170,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T170),$T170),$T170)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-422TM,同一 team_id,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",422 同一チーム同士の対戦にはできません,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W171=""対象"",IFERROR(IF(xlookup($D171,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D171,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S171),$S171),$S171)","=IF($W171=""対象"",IFERROR(IF(xlookup($D171,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D171,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T171),$T171),$T171)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-500LG,監査ログ失敗,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",500 割当は更新されたが監査ログ失敗メッセージ,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W172=""対象"",IFERROR(IF(xlookup($D172,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D172,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S172),$S172),$S172)","=IF($W172=""対象"",IFERROR(IF(xlookup($D172,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D172,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T172),$T172),$T172)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-500M,run と event_day 不整合,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",500 データ不整合です,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W173=""対象"",IFERROR(IF(xlookup($D173,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D173,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S173),$S173),$S173)","=IF($W173=""対象"",IFERROR(IF(xlookup($D173,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D173,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T173),$T173),$T173)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-500SL,枠データ不足,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",500 枠データが不足しています,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W174=""対象"",IFERROR(IF(xlookup($D174,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D174,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S174),$S174),$S174)","=IF($W174=""対象"",IFERROR(IF(xlookup($D174,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D174,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T174),$T174),$T174)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matches PATCH 補正,PATCH /api/admin/matches/{assignmentId},TC-EX-MP-500UP,UPDATE 失敗,管理者,手順参照,"PATCH JSON（overrideReason, reservationAId, reservationBId, eventDaySlotId, refereeReservationId）",500 match_assignments,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matches/[id]/route.ts,HTTP+DB match_assignments+match_adjustment_logs,,,,,,,,"=IF($W175=""対象"",IFERROR(IF(xlookup($D175,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D175,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S175),$S175),$S175)","=IF($W175=""対象"",IFERROR(IF(xlookup($D175,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D175,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T175),$T175),$T175)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜matching undo,POST /api/admin/matching/undo,TC-EX-UN-200,admin_undo_afternoon_matching: 成功,管理者,手順参照,POST eventDate または eventDayId,HTTP 200 deletedAfternoonCount 等,異常,異常,異常系,P0,MVP必須,可,src/app/api/admin/matching/undo/route.ts,HTTP+DB,,,,,,対象,6-09,"=IF($W176=""対象"",IFERROR(IF(xlookup($D176,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D176,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S176),$S176),$S176)","=IF($W176=""対象"",IFERROR(IF(xlookup($D176,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D176,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T176),$T176),$T176)",local-integration,local,partial,編成済みデータ・admin,
